index,PearsonCorrelation,PearsonCorrelationPvalue,SpearmanCorrelation,SpearmanCorrelationPvalue,pearson > 0.3,pearson < -0.3,spearman > 0.3,spearman < -0.3
1314,0.21125221,0,0.302377,0,0,0,1,0
1315,0.21125221,0,0.302377,0,0,0,1,0
1316,0.144230231,0,0.3024846,0,0,0,1,0
1317,-0.011770757,0.3802877,-0.0191066,0.1543757,0,0,0,0
1318,-0.012654699,0.3455486,-0.0191066,0.1543757,0,0,0,0
1319,-0.013265486,0.3227661,-0.0191066,0.1543757,0,0,0,0
1320,-0.013752537,0.3053175,-0.0191066,0.1543757,0,0,0,0
1321,-0.014256748,0.2879253,-0.0191066,0.1543757,0,0,0,0
1322,-0.014470672,0.2807521,-0.0191066,0.1543757,0,0,0,0
1323,-0.014598271,0.2765318,-0.0191066,0.1543757,0,0,0,0
1324,-0.014655659,0.2746479,-0.0191066,0.1543757,0,0,0,0
1325,-0.014657828,0.2745768,-0.0191066,0.1543757,0,0,0,0
1326,-0.014657828,0.2745768,-0.0191066,0.1543757,0,0,0,0
1327,-0.014657828,0.2745768,-0.0191066,0.1543757,0,0,0,0
1328,-0.014657828,0.2745768,-0.0191066,0.1543757,0,0,0,0
1329,-0.014657828,0.2745768,-0.0191066,0.1543757,0,0,0,0
1330,-0.014657828,0.2745768,-0.0191066,0.1543757,0,0,0,0
1331,-0.014657828,0.2745768,-0.0191066,0.1543757,0,0,0,0
1332,-0.014657828,0.2745768,-0.0191066,0.1543757,0,0,0,0
1333,-0.014657828,0.2745768,-0.0191066,0.1543757,0,0,0,0
1334,-0.014657828,0.2745768,-0.0191066,0.1543757,0,0,0,0
1335,-0.014657828,0.2745768,-0.0191066,0.1543757,0,0,0,0
1336,-0.014657828,0.2745768,-0.0191066,0.1543757,0,0,0,0
1337,-0.014657828,0.2745768,-0.0191066,0.1543757,0,0,0,0
1338,-0.014657828,0.2745768,-0.0191066,0.1543757,0,0,0,0
1339,-0.014657828,0.2745768,-0.0191066,0.1543757,0,0,0,0
1340,-0.014657828,0.2745768,-0.0191066,0.1543757,0,0,0,0
1341,-0.014657828,0.2745768,-0.0191066,0.1543757,0,0,0,0
1342,-0.014657828,0.2745768,-0.0191066,0.1543757,0,0,0,0
1343,-0.014657828,0.2745768,-0.0191066,0.1543757,0,0,0,0
1344,-0.014657828,0.2745768,-0.0191066,0.1543757,0,0,0,0
1345,-0.014657828,0.2745768,-0.0191066,0.1543757,0,0,0,0
1346,-0.014657828,0.2745768,-0.0191066,0.1543757,0,0,0,0
1347,-0.014657828,0.2745768,-0.0191066,0.1543757,0,0,0,0
1348,-0.014657828,0.2745768,-0.0191066,0.1543757,0,0,0,0
1349,-0.014657828,0.2745768,-0.0191066,0.1543757,0,0,0,0
1350,-0.014657828,0.2745768,-0.0191066,0.1543757,0,0,0,0
1351,-0.014657828,0.2745768,-0.0191066,0.1543757,0,0,0,0
1352,-0.014657828,0.2745768,-0.0191066,0.1543757,0,0,0,0
1353,-0.014657828,0.2745768,-0.0191066,0.1543757,0,0,0,0
1354,-0.014657828,0.2745768,-0.0191066,0.1543757,0,0,0,0
1355,-0.014657828,0.2745768,-0.0191066,0.1543757,0,0,0,0
1356,-0.014657828,0.2745768,-0.0191066,0.1543757,0,0,0,0
1357,-0.014657828,0.2745768,-0.0191066,0.1543757,0,0,0,0
1358,-0.014657828,0.2745768,-0.0191066,0.1543757,0,0,0,0
1359,-0.014657828,0.2745768,-0.0191066,0.1543757,0,0,0,0
1360,-0.014657828,0.2745768,-0.0191066,0.1543757,0,0,0,0
1361,-0.014657828,0.2745768,-0.0191066,0.1543757,0,0,0,0
1362,-0.014657828,0.2745768,-0.0191066,0.1543757,0,0,0,0
1363,-0.014657828,0.2745768,-0.0191066,0.1543757,0,0,0,0
1364,-0.014657828,0.2745768,-0.0191066,0.1543757,0,0,0,0
1365,-0.014657828,0.2745768,-0.0191066,0.1543757,0,0,0,0
1366,-0.014657828,0.2745768,-0.0191066,0.1543757,0,0,0,0
1367,-0.014657828,0.2745768,-0.0191066,0.1543757,0,0,0,0
1368,-0.014657828,0.2745768,-0.0191066,0.1543757,0,0,0,0
1369,-0.014657828,0.2745768,-0.0191066,0.1543757,0,0,0,0
1370,-0.014657828,0.2745768,-0.0191066,0.1543757,0,0,0,0
1371,-0.014657828,0.2745768,-0.0191066,0.1543757,0,0,0,0
1372,-0.014657828,0.2745768,-0.0191066,0.1543757,0,0,0,0
1373,-0.014657828,0.2745768,-0.0191066,0.1543757,0,0,0,0
1374,-0.014657828,0.2745768,-0.0191066,0.1543757,0,0,0,0
1375,-0.014657828,0.2745768,-0.0191066,0.1543757,0,0,0,0
1376,-0.014657828,0.2745768,-0.0191066,0.1543757,0,0,0,0
1377,-0.014657828,0.2745768,-0.0191066,0.1543757,0,0,0,0
1378,-0.014657828,0.2745768,-0.0191066,0.1543757,0,0,0,0
1379,-0.014657828,0.2745768,-0.0191066,0.1543757,0,0,0,0
1380,-0.014657828,0.2745768,-0.0191066,0.1543757,0,0,0,0
1381,-0.014657828,0.2745768,-0.0191066,0.1543757,0,0,0,0
1382,-0.014657828,0.2745768,-0.0191066,0.1543757,0,0,0,0
1383,-0.014657828,0.2745768,-0.0191066,0.1543757,0,0,0,0
1384,-0.014657828,0.2745768,-0.0191066,0.1543757,0,0,0,0
1385,-0.014657828,0.2745768,-0.0191066,0.1543757,0,0,0,0
1386,-0.014657828,0.2745768,-0.0191066,0.1543757,0,0,0,0
1387,-0.014657828,0.2745768,-0.0191066,0.1543757,0,0,0,0
1388,-0.014657828,0.2745768,-0.0191066,0.1543757,0,0,0,0
1389,-0.014657828,0.2745768,-0.0191066,0.1543757,0,0,0,0
1390,-0.014657828,0.2745768,-0.0191066,0.1543757,0,0,0,0
1391,-0.014657828,0.2745768,-0.0191066,0.1543757,0,0,0,0
1392,-0.014657828,0.2745768,-0.0191066,0.1543757,0,0,0,0
1393,-0.014657828,0.2745768,-0.0191066,0.1543757,0,0,0,0
1394,-0.014657828,0.2745768,-0.0191066,0.1543757,0,0,0,0
1395,-0.014657828,0.2745768,-0.0191066,0.1543757,0,0,0,0
1396,-0.014657828,0.2745768,-0.0191066,0.1543757,0,0,0,0
1397,-0.014657828,0.2745768,-0.0191066,0.1543757,0,0,0,0
1398,-0.014657828,0.2745768,-0.0191066,0.1543757,0,0,0,0
1399,-0.273020815,0,-0.2441081,0,0,0,0,0
1400,-0.248334243,0,-0.1889023,0,0,0,0,0
1401,-0.228642186,0,-0.1828464,0,0,0,0,0
1402,-0.20836597,0,-0.1343719,0,0,0,0,0
1403,-0.186323519,0,0.0406056,0.0024634,0,0,0,0
1404,-0.179094129,0,-0.0678828,0.0000004,0,0,0,0
1405,-0.180221038,0,-0.0906396,0,0,0,0,0
1406,-0.16364272,0,0.0860726,0,0,0,0,0
1407,-0.219218979,0,-0.2329561,0,0,0,0,0
1408,-0.188164695,0,-0.0835046,0,0,0,0,0
1409,-0.190434128,0,-0.0660299,0.0000008,0,0,0,0
1410,-0.204682241,0,-0.2311753,0,0,0,0,0
1411,-0.212115888,0,-0.2458114,0,0,0,0,0
1412,-0.189816481,0,-0.1835748,0,0,0,0,0
1413,-0.180827637,0,-0.1711506,0,0,0,0,0
1414,-0.193589565,0,-0.1971956,0,0,0,0,0
1415,-0.207480221,0,-0.2207202,0,0,0,0,0
1416,-0.161003006,0,-0.0980877,0,0,0,0,0
1417,-0.16216921,0,-0.0737942,0,0,0,0,0
1418,-0.155101661,0,-0.0672676,0.0000005,0,0,0,0
1419,-0.084387522,0,0.1180357,0,0,0,0,0
1420,-0.083713782,0,0.1168917,0,0,0,0,0
1421,-0.153843463,0,-0.0633756,0.0000023,0,0,0,0
1422,-0.112558706,0,0.1200991,0,0,0,0,0
1423,-0.025465067,0.0576497,0.1106864,0,0,0,0,0
1424,0.022496628,0.0935418,0.3099909,0,0,0,1,0
1425,0.093932772,0,0.3601198,0,0,0,1,0
1426,0.091710953,0,0.3599709,0,0,0,1,0
1427,-0.042776776,0.0014235,0.112451,0,0,0,0,0
1428,-0.046888905,0.0004709,0.117361,0,0,0,0,0
1429,-0.071280731,0.0000001,0.1448067,0,0,0,0,0
1430,-0.10394868,0,0.1347079,0,0,0,0,0
1431,-0.112150946,0,-0.075079,0,0,0,0,0
1432,-0.118941169,0,-0.0746685,0,0,0,0,0
1433,-0.119849601,0,-0.0355293,0.0080725,0,0,0,0
1434,-0.106282987,0,-0.0430391,0.0013301,0,0,0,0
1435,-0.074539241,0,-0.1137018,0,0,0,0,0
1436,-0.084640436,0,-0.1639728,0,0,0,0,0
1437,-0.081277927,0,-0.1702472,0,0,0,0,0
1438,-0.066744489,0.0000006,-0.0935325,0,0,0,0,0
1439,-0.033154302,0.0134419,0.0568991,0.0000219,0,0,0,0
1440,-0.053455781,0.0000669,0.0169607,0.2061356,0,0,0,0
1441,-0.050890828,0.0001473,-0.0559817,0.0000297,0,0,0,0
1442,-0.043052355,0.0013255,-0.0747945,0,0,0,0,0
1443,0.023418151,0.0808602,0.0469343,0.0004649,0,0,0,0
1444,0.005781658,0.6665114,0.0475956,0.0003859,0,0,0,0
1445,0.061125268,0.0000051,0.1125661,0,0,0,0,0
1446,0.091104648,0,0.1530872,0,0,0,0,0
1447,0.1045179,0,0.189647,0,0,0,0,0
1448,0.102822,0,0.2369854,0,0,0,0,0
1449,0.11410339,0,0.2558032,0,0,0,0,0
1450,0.103564259,0,0.3020181,0,0,0,1,0
1451,0.068836493,0.0000003,0.2437155,0,0,0,0,0
1452,0.028913778,0.0311192,0.1950562,0,0,0,0,0
1453,-0.021326468,0.1118903,0.1661076,0,0,0,0,0
1454,0.00911627,0.4968228,0.2007949,0,0,0,0,0
1455,-0.020113288,0.1337958,0.1380476,0,0,0,0,0
1456,-0.033485928,0.0125397,0.0278141,0.0381231,0,0,0,0
1457,-0.039975308,0.0028753,-0.0611213,0.0000051,0,0,0,0
1458,-0.012894085,0.3365001,0.1271895,0,0,0,0,0
1459,0.00091615,0.9455584,0.2943903,0,0,0,0,0
1460,0.006895458,0.6072795,0.3138382,0,0,0,1,0
1461,0.023300253,0.0824003,0.3117081,0,0,0,1,0
1462,0.044220294,0.0009752,0.3028918,0,0,0,1,0
1463,0.02476346,0.0648874,0.2836324,0,0,0,0,0
1464,0.031029716,0.0207026,0.2688123,0,0,0,0,0
1465,0.029888645,0.0258635,0.1934414,0,0,0,0,0
1466,0.059075717,0.0000105,0.2447721,0,0,0,0,0
1467,0.018621339,0.1651169,0.261373,0,0,0,0,0
1468,0.025941245,0.0531301,0.2895348,0,0,0,0,0
1469,0.060061377,0.0000074,0.3184912,0,0,0,1,0
1470,0.021170122,0.1145434,0.2932786,0,0,0,0,0
1471,0.095361023,0,0.3101814,0,0,0,1,0
1472,0.152994902,0,0.3763595,0,0,0,1,0
1473,0.150774745,0,0.3760586,0,0,0,1,0
1474,0.188620068,0,0.3696496,0,0,0,1,0
1475,0.021576811,0.1077433,0.0410786,0.0021906,0,0,0,0
1476,-0.243198639,0,-0.1791561,0,0,0,0,0
1477,-0.135604797,0,-0.1648239,0,0,0,0,0
1478,0.062745672,0.0000028,0.2733691,0,0,0,0,0
1479,0.053680966,0.0000623,0.2683659,0,0,0,0,0
1480,0.000763858,0.9545975,0.2807039,0,0,0,0,0
1481,0.000870239,0.9482827,0.276492,0,0,0,0,0
1482,0.021780641,0.1044574,0.2655574,0,0,0,0,0
1483,0.016400345,0.221524,0.3028821,0,0,0,1,0
1484,0.016252222,0.2257257,0.3028792,0,0,0,1,0
1485,0.061602986,0.0000043,0.3556241,0,0,0,1,0
1486,0.072411077,0.0000001,0.4716922,0,0,0,1,0
1487,0.025258852,0.0597038,0.2120092,0,0,0,0,0
1488,0.055631004,0.0000333,0.45575,0,0,0,1,0
1489,0.084843307,0,0.4286461,0,0,0,1,0
1490,0.080967462,0,0.408875,0,0,0,1,0
1491,0.043883862,0.0010661,0.4034322,0,0,0,1,0
1492,0.056462192,0.0000253,0.4068337,0,0,0,1,0
1493,0.081360481,0,0.4941755,0,0,0,1,0
1494,0.017829368,0.1838408,0.4036739,0,0,0,1,0
1495,-0.002568608,0.8481714,0.2445883,0,0,0,0,0
1496,-0.033703771,0.0119766,0.21998,0,0,0,0,0
1497,-0.061403252,0.0000046,-0.0070474,0.5993866,0,0,0,0
1498,-0.078714602,0,0.0126453,0.3459077,0,0,0,0
1499,-0.084938508,0,0.0289931,0.0306594,0,0,0,0
1500,-0.072104344,0.0000001,0.0608433,0.0000056,0,0,0,0
1501,-0.080866432,0,0.0054412,0.6850612,0,0,0,0
1502,-0.105118101,0,0.0357988,0.0076049,0,0,0,0
1503,-0.068509659,0.0000003,0.0880815,0,0,0,0,0
1504,-0.056813683,0.0000225,0.0894758,0,0,0,0,0
1505,-0.05675187,0.000023,0.098601,0,0,0,0,0
1506,-0.058703433,0.0000119,0.1363816,0,0,0,0,0
1507,-0.025863323,0.0538488,0.2249388,0,0,0,0,0
1508,-0.003787491,0.7777116,0.2050283,0,0,0,0,0
1509,-0.096963224,0,-0.0694618,0.0000002,0,0,0,0
1510,-0.172413497,0,-0.1652594,0,0,0,0,0
1511,-0.131266093,0,0.0156791,0.2425186,0,0,0,0
1512,-0.108357501,0,0.0104526,0.4359177,0,0,0,0
1513,-0.046000117,0.0006026,0.0531104,0.0000745,0,0,0,0
1514,-0.047980388,0.0003458,-0.0088277,0.5105483,0,0,0,0
1515,-0.129361661,0,-0.1185255,0,0,0,0,0
1516,-0.155634691,0,-0.2049013,0,0,0,0,0
1517,-0.167890021,0,-0.2179675,0,0,0,0,0
1518,-0.164121102,0,-0.2270624,0,0,0,0,0
1519,-0.063927821,0.0000018,0.0556776,0.0000328,0,0,0,0
1520,-0.0777129,0,0.0489108,0.0002645,0,0,0,0
1521,-0.080015478,0,0.0780306,0,0,0,0,0
1522,-0.09959626,0,0.103472,0,0,0,0,0
1523,-0.163705733,0,-0.2604319,0,0,0,0,0
1524,0.021550879,0.1081671,0.0993701,0,0,0,0,0
1525,0.082782285,0,0.2853186,0,0,0,0,0
1526,0.188335719,0,0.2910615,0,0,0,0,0
1527,0.174185052,0,0.2999021,0,0,0,0,0
1528,0.127614064,0,0.2775936,0,0,0,0,0
1529,0.130833377,0,0.413464,0,0,0,1,0
1530,0.104841256,0,0.2923325,0,0,0,0,0
1531,0.101729698,0,0.2653569,0,0,0,0,0
1532,0.163552665,0,0.5112236,0,0,0,1,0
1533,0.148447753,0,0.4995745,0,0,0,1,0
1534,0.146417457,0,0.2965694,0,0,0,0,0
1535,-0.002064658,0.8776965,0.2374875,0,0,0,0,0
1536,0.002957461,0.825532,0.222883,0,0,0,0,0
1537,-0.001384717,0.9177961,0.2004228,0,0,0,0,0
1538,-0.030509569,0.0229319,0.0031683,0.813318,0,0,0,0
1539,0.08480042,0,0.0981251,0,0,0,0,0
1540,-0.149554586,0,-0.0824907,0,0,0,0,0
1541,-0.135974794,0,-0.0736211,0,0,0,0,0
1542,-0.110927211,0,-0.074444,0,0,0,0,0
1543,-0.062639129,0.000003,-0.0744698,0,0,0,0,0
1544,-0.042574646,0.0014997,-0.0742265,0,0,0,0,0
1545,-0.058737157,0.0000118,0.0173631,0.1955764,0,0,0,0
1546,-0.077785285,0,0.0325167,0.0153386,0,0,0,0
1547,-0.107878302,0,0.0177511,0.1857724,0,0,0,0
1548,-0.143407494,0,0.0179493,0.1809095,0,0,0,0
1549,-0.115252969,0,0.0508321,0.0001499,0,0,0,0
1550,-0.138470557,0,0.0400531,0.0028213,0,0,0,0
1551,-0.159343585,0,0.0215934,0.1074732,0,0,0,0
1552,-0.181854729,0,0.0118268,0.3780227,0,0,0,0
1553,-0.165663307,0,0.011002,0.4121828,0,0,0,0
1554,-0.183441213,0,-0.0888365,0,0,0,0,0
1555,-0.202622185,0,-0.1245963,0,0,0,0,0
1556,-0.196181825,0,-0.1198988,0,0,0,0,0
1557,-0.169469247,0,-0.0870883,0,0,0,0,0
1558,-0.164469658,0,-0.0605694,0.0000062,0,0,0,0
1559,-0.14345916,0,-0.0736092,0,0,0,0,0
1560,-0.139011272,0,-0.1372002,0,0,0,0,0
1561,-0.148964316,0,-0.0998911,0,0,0,0,0
1562,-0.23524437,0,-0.1568384,0,0,0,0,0
1563,-0.20585082,0,-0.1259114,0,0,0,0,0
1564,-0.200684255,0,-0.1466385,0,0,0,0,0
1565,-0.211840933,0,-0.1462121,0,0,0,0,0
1566,-0.23085847,0,-0.1506942,0,0,0,0,0
1567,-0.233028172,0,-0.2112171,0,0,0,0,0
1568,-0.207797521,0,-0.174399,0,0,0,0,0
1569,-0.18688947,0,-0.0972926,0,0,0,0,0
1570,-0.166794405,0,-0.0930466,0,0,0,0,0
1571,-0.098984017,0,-0.1177029,0,0,0,0,0
1572,-0.12891384,0,-0.1567467,0,0,0,0,0
1573,-0.112443021,0,-0.1484927,0,0,0,0,0
1574,-0.104316185,0,-0.184262,0,0,0,0,0
1575,-0.041955991,0.0017566,-0.0797389,0,0,0,0,0
1576,-0.006091568,0.6497996,0.1085154,0,0,0,0,0
1577,-0.086249962,0,-0.0997613,0,0,0,0,0
1578,-0.15317803,0,-0.1763157,0,0,0,0,0
1579,-0.152101463,0,-0.1576841,0,0,0,0,0
1580,-0.138497845,0,-0.1465533,0,0,0,0,0
1581,-0.119381066,0,-0.0933931,0,0,0,0,0
1582,-0.111603235,0,-0.1496486,0,0,0,0,0
1583,-0.068157044,0.0000004,-0.1394315,0,0,0,0,0
1584,-0.155238588,0,-0.2281903,0,0,0,0,0
1585,-0.306893542,0,-0.2587656,0,0,1,0,0
1586,-0.217152107,0,-0.2161384,0,0,0,0,0
1587,0.115303916,0,-0.0740155,0,0,0,0,0
1588,0.130901478,0,-0.0667811,0.0000006,0,0,0,0
1589,0.132269676,0,0.13966,0,0,0,0,0
1590,0.134459935,0,0.1396655,0,0,0,0,0
1591,0.134861988,0,0.1396455,0,0,0,0,0
1592,0.134728644,0,0.1396847,0,0,0,0,0
1593,0.135453498,0,0.1396954,0,0,0,0,0
1594,0.135939394,0,0.1415237,0,0,0,0,0
1595,0.135511397,0,0.1415198,0,0,0,0,0
1596,0.142057412,0,0.1596399,0,0,0,0,0
1597,0.129197087,0,0.0759205,0,0,0,0,0
1598,0.128968062,0,0.0757986,0,0,0,0,0
1599,0.13378535,0,0.0756678,0,0,0,0,0
1600,0.129458405,0,0.075614,0,0,0,0,0
1601,0.122669657,0,0.0625806,0.000003,0,0,0,0
1602,0.085218909,0,0.061817,0.000004,0,0,0,0
1603,0.084804359,0,0.0617535,0.0000041,0,0,0,0
1604,-0.14282271,0,-0.1978254,0,0,0,0,0
1605,-0.223453941,0,-0.1717798,0,0,0,0,0
1606,-0.223496474,0,-0.1250396,0,0,0,0,0
1607,-0.222857466,0,-0.1222647,0,0,0,0,0
1608,-0.167239662,0,-0.108841,0,0,0,0,0
1609,-0.167818086,0,-0.0597544,0.0000083,0,0,0,0
1610,-0.111408739,0,-0.0358912,0.0074502,0,0,0,0
1611,-0.107437567,0,-0.0295726,0.0274761,0,0,0,0
1612,-0.107839973,0,-0.0297389,0.0266174,0,0,0,0
1613,-0.050247604,0.0001785,0.090756,0,0,0,0,0
1614,-0.005050446,0.7065909,0.1244311,0,0,0,0,0
1615,0.077663763,0,0.3456141,0,0,0,1,0
1616,0.020823951,0.1205938,0.294642,0,0,0,0,0
1617,-0.079742647,0,0.1441539,0,0,0,0,0
1618,-0.083188227,0,0.1615207,0,0,0,0,0
1619,-0.111448281,0,-0.0469271,0.0004659,0,0,0,0
1620,-0.09754871,0,-0.0538274,0.0000595,0,0,0,0
1621,-0.099824216,0,-0.0569991,0.0000212,0,0,0,0
1622,-0.108714975,0,-0.0579617,0.0000153,0,0,0,0
1623,-0.133300523,0,-0.0652004,0.0000011,0,0,0,0
1624,-0.150599146,0,-0.0839582,0,0,0,0,0
1625,-0.156512433,0,-0.1097311,0,0,0,0,0
1626,-0.125605983,0,-0.0842484,0,0,0,0,0
1627,-0.108612949,0,0.009921,0.4596122,0,0,0,0
1628,-0.112045181,0,0.0321488,0.0165374,0,0,0,0
1629,-0.125317194,0,0.0369472,0.0058727,0,0,0,0
1630,-0.126603896,0,0.0479135,0.0003525,0,0,0,0
1631,-0.114536824,0,0.0550214,0.0000406,0,0,0,0
1632,-0.029676781,0.0269354,0.0360324,0.0072193,0,0,0,0
1633,-0.023067366,0.0855124,-0.0620853,0.0000036,0,0,0,0
1634,0.165437667,0,0.1357223,0,0,0,0,0
1635,0.135587633,0,0.0944801,0,0,0,0,0
1636,0.067454304,0.0000005,0.0895968,0,0,0,0,0
1637,0.024211179,0.0710981,-0.0197666,0.1406286,0,0,0,0
1638,0.106108974,0,0.1801208,0,0,0,0,0
1639,0.111865256,0,0.2584248,0,0,0,0,0
1640,-0.02858806,0.0330683,0.0391839,0.0034812,0,0,0,0
1641,-0.002626605,0.8447863,0.067465,0.0000005,0,0,0,0
1642,-0.085136279,0,0.0160052,0.2328575,0,0,0,0
1643,-0.077493786,0,0.0397799,0.0030153,0,0,0,0
1644,-0.063632236,0.0000021,0.0758705,0,0,0,0,0
1645,-0.090338942,0,0.0413782,0.0020324,0,0,0,0
1646,-0.079683839,0,0.0378757,0.0047416,0,0,0,0
1647,-0.140120277,0,-0.0709204,0.0000001,0,0,0,0
1648,-0.161293458,0,-0.118982,0,0,0,0,0
1649,-0.123457253,0,-0.1244383,0,0,0,0,0
1650,-0.123071377,0,-0.131707,0,0,0,0,0
1651,-0.065672484,0.000001,0.004091,0.760426,0,0,0,0
1652,-0.042836287,0.0014018,0.0740695,0,0,0,0,0
1653,-0.052940824,0.0000786,-0.0502248,0.0001798,0,0,0,0
1654,-0.02282446,0.0888589,-0.0168176,0.2099906,0,0,0,0
1655,-0.030186453,0.0244193,-0.047127,0.0004405,0,0,0,0
1656,-0.001009281,0.9400341,0.1008312,0,0,0,0,0
1657,0.041069169,0.0021958,0.1763851,0,0,0,0,0
1658,0.065706276,0.0000009,0.0720619,0.0000001,0,0,0,0
1659,0.001895199,0.8876652,-0.0817706,0,0,0,0,0
1660,-0.000574518,0.9658435,-0.127911,0,0,0,0,0
1661,-0.006877496,0.6082159,-0.1590989,0,0,0,0,0
1662,-0.012939732,0.3347922,-0.1430021,0,0,0,0,0
1663,-0.039025651,0.0036155,-0.1145728,0,0,0,0,0
1664,-0.055530147,0.0000344,-0.1157768,0,0,0,0,0
1665,-0.080360005,0,-0.1198386,0,0,0,0,0
1666,-0.099208588,0,-0.1150972,0,0,0,0,0
1667,-0.133720152,0,-0.1194012,0,0,0,0,0
1668,-0.094118065,0,-0.1243,0,0,0,0,0
1669,-0.106956062,0,-0.1394793,0,0,0,0,0
1670,-0.150054158,0,-0.1627185,0,0,0,0,0
1671,-0.145481528,0,-0.0791811,0,0,0,0,0
1672,-0.124482842,0,-0.1499171,0,0,0,0,0
1673,-0.107133442,0,-0.1191335,0,0,0,0,0
1674,-0.056037932,0.0000291,-0.0780789,0,0,0,0,0
1675,-0.097653566,0,-0.1706458,0,0,0,0,0
1676,-0.092165083,0,-0.1467404,0,0,0,0,0
1677,-0.109750599,0,-0.139912,0,0,0,0,0
1678,-0.130023493,0,-0.151835,0,0,0,0,0
1679,-0.024878857,0.0636479,0.035667,0.0078305,0,0,0,0
1680,0.018041968,0.1786667,0.0805694,0,0,0,0,0
1681,0.020708913,0.1226588,0.0734107,0,0,0,0,0
1682,0.012463393,0.3528902,-0.1517659,0,0,0,0,0
1683,0.022620033,0.0917563,-0.1231888,0,0,0,0,0
1684,-0.022897678,0.0878393,-0.1302432,0,0,0,0,0
1685,0.060599439,0.0000062,-0.0797252,0,0,0,0,0
1686,0.063401843,0.0000022,0.0956421,0,0,0,0,0
1687,0.07224148,0.0000001,0.0930164,0,0,0,0,0
1688,0.07541465,0,0.089538,0,0,0,0,0
1689,0.07527103,0,0.0877474,0,0,0,0,0
1690,0.078744803,0,0.0859519,0,0,0,0,0
1691,0.206307734,0,0.3776505,0,0,0,1,0
1692,0.228191912,0,0.3469191,0,0,0,1,0
1693,0.316727593,0,0.4009421,0,1,0,1,0
1694,0.332520189,0,0.3785157,0,1,0,1,0
1695,0.345136497,0,0.2023518,0,1,0,0,0
1696,0.337717975,0,0.2009314,0,1,0,0,0
1697,0.340882305,0,0.1995817,0,1,0,0,0
1698,0.34991048,0,0.2004864,0,1,0,0,0
1699,0.36850825,0,0.2018709,0,1,0,0,0
1700,0.346991357,0,0.1999285,0,1,0,0,0
1701,0.371739193,0,0.1905331,0,1,0,0,0
1702,0.375927218,0,0.2172832,0,1,0,0,0
1703,0.278695139,0,0.2725682,0,0,0,0,0
1704,-0.039543481,0.0031928,0.0177827,0.1849924,0,0,0,0
1705,-0.107363397,0,0.0239251,0.0745018,0,0,0,0
1706,-0.160233023,0,-0.0368267,0.006036,0,0,0,0
1707,-0.188757499,0,-0.0391503,0.0035093,0,0,0,0
1708,-0.251010401,0,-0.0676672,0.0000004,0,0,0,0
1709,-0.090832788,0,-0.0216783,0.1060979,0,0,0,0
1710,0.001405017,0.9165953,0.0367883,0.006089,0,0,0,0
1711,0.08527966,0,0.2246228,0,0,0,0,0
1712,0.12710126,0,0.2383597,0,0,0,0,0
1713,0.202352265,0,0.4164617,0,0,0,1,0
1714,0.183259778,0,0.3824726,0,0,0,1,0
1715,0.122499497,0,0.2289276,0,0,0,0,0
1716,0.124255549,0,0.2303975,0,0,0,0,0
1717,0.1284153,0,0.2362371,0,0,0,0,0
1718,0.014681242,0.2738109,0.0117165,0.3824858,0,0,0,0
1719,-0.096845039,0,-0.2033476,0,0,0,0,0
1720,-0.12742132,0,-0.2077569,0,0,0,0,0
1721,-0.142182853,0,-0.173282,0,0,0,0,0
1722,-0.127729487,0,-0.1308929,0,0,0,0,0
1723,-0.293183259,0,-0.1152475,0,0,0,0,0
1724,-0.143516984,0,-0.0977469,0,0,0,0,0
1725,0.081072259,0,0.1782932,0,0,0,0,0
1726,0.306982298,0,0.2273536,0,1,0,0,0
1727,0.428434685,0,0.4321005,0,1,0,1,0
1728,0.403259623,0,0.4251264,0,1,0,1,0
1729,0.404393521,0,0.5071275,0,1,0,1,0
1730,0.356860993,0,0.4872012,0,1,0,1,0
1731,0.309484285,0,0.4647918,0,1,0,1,0
1732,0.468312294,0,0.4102521,0,1,0,1,0
1733,0.369450762,0,0.4291638,0,1,0,1,0
1734,0.273442223,0,0.399333,0,0,0,1,0
1735,0.010340328,0.4408615,0.1611602,0,0,0,0,0
1736,-0.071255989,0.0000001,-0.0007738,0.954006,0,0,0,0
1737,-0.14960464,0,-0.0250335,0.0620174,0,0,0,0
1738,-0.171470687,0,-0.1136735,0,0,0,0,0
1739,-0.182863543,0,-0.1318605,0,0,0,0,0
1740,-0.201463709,0,-0.1216217,0,0,0,0,0
1741,-0.184997011,0,-0.1172765,0,0,0,0,0
1742,-0.206295693,0,-0.1663545,0,0,0,0,0
1743,-0.20999081,0,-0.1608149,0,0,0,0,0
1744,-0.199845069,0,-0.1851955,0,0,0,0,0
1745,-0.19458467,0,-0.1444464,0,0,0,0,0
1746,-0.178543454,0,-0.0427672,0.0014271,0,0,0,0
1747,-0.198547769,0,-0.1644705,0,0,0,0,0
1748,-0.196427196,0,-0.0920424,0,0,0,0,0
1749,-0.189249283,0,-0.0546773,0.0000453,0,0,0,0
1750,-0.053852432,0.000059,0.0112239,0.4028168,0,0,0,0
1751,0.003255877,0.8082547,0.0545385,0.0000474,0,0,0,0
1752,0.009942037,0.458663,0.0483579,0.0003104,0,0,0,0
1753,0.002935298,0.8268187,0.0579123,0.0000156,0,0,0,0
1754,0.020882367,0.1195556,0.241738,0,0,0,0,0
1755,-0.001426703,0.9153129,0.1005286,0,0,0,0,0
